  210.4562 -0.089 23.00     323.460  3.5 d3s2 a4F     47824.230  3.5 q4G         8.39 -4.96 -7.46K88  0 0  0 0.000 50-2.602    0    0      0    1238 1237     0
  210.4832 -4.168 23.00     552.960  4.5 d3s2 a4F     48047.630  3.5 14odd       7.25 -4.61 -7.34K88  0 0  0 0.000 50-2.602    0    0      0    1334 1148     0
  210.5563 -3.977 23.00     137.380  2.5 d3s2 a4F     47615.560  3.5 8odd        8.09 -5.75 -7.75K88  0 0  0 0.000 50-2.602    0    0      0    1028 1139     0
  210.5894 -4.245 23.00     552.960  4.5 d3s2 a4F     48023.680  3.5 13odd       7.22 -4.60 -7.34K88  0 0  0 0.000 50-2.602    0    0      0    1334 1225     0
  210.5981 -6.447 23.00    2220.110  2.5 (5D)4s a6D   49688.860  2.5 (2P)sp t2D  8.41 -6.19 -7.62K88  0 0  0 0.000 50-2.602    0    0      0    1658 1250     0
  210.6314  0.042 23.00     552.960  4.5 d3s2 a4F     48014.220  4.5 q4G         8.35 -4.99 -7.48K88  0 0  0 0.000 50-2.602    0    0      0    1334 1310     0
  210.7995 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.025 50-2.602  -75    0F4 -4z0     398 1382     0
  210.7995 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.009 50-2.602  -75    0F4 -5z0     398 1382     0
  210.7997 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.009 50-2.602  -35    0F5 -4z0     398 1382     0
  210.7997 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-2.570 50-2.602  -35    0F5 -5z0     398 1382     0
  210.7997 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-0.885 50-2.602  -35    0F5 -6z0     398 1382     0
  210.7999 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-0.885 50-2.602   11    0F6 -5z0     398 1382     0
  210.7999 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.392 50-2.602   11    0F6 -6z0     398 1382     0
  210.7999 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.007 50-2.602   11    0F6 -7z0     398 1382     0
  210.8001 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-1.007 50-2.602   64    0F7 -6z0     398 1382     0
  210.8001 -4.276 23.00       0.000  1.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0 50-0.679 50-2.602   64    0F7 -7z0     398 1382     0
  210.8729 -3.968 23.00     552.960  4.5 d3s2 a4F     47959.870  3.5 (2F)sp q2G  8.11 -5.90 -7.75K88  0 0  0 0.000 50-2.602    0    0      0    1334  890     0
  211.0038 -6.040 23.00    2311.360  3.5 (5D)4s a6D   49688.860  2.5 (2P)sp t2D  8.41 -6.19 -7.62K88  0 0  0 0.000 50-2.602    0    0      0    1588 1250     0
  211.0503 -2.344 23.00     323.460  3.5 d3s2 a4F     47690.530  2.5 q4G         8.20 -5.73 -7.73K88  0 0  0 0.000 50-2.602    0    0      0    1238  860     0
  211.0652 -5.380 23.00    2220.110  2.5 (5D)4s a6D   49583.830  3.5 n4D         8.24 -4.39 -7.31K88  0 0  0 0.000 50-2.602    0    0      0    1658 1426     0
  211.3849 -2.295 23.00     323.460  3.5 d3s2 a4F     47615.560  3.5 8odd        8.09 -5.75 -7.75K88  0 0  0 0.000 50-2.602    0    0      0    1238 1139     0
  211.4015 -4.313 23.00     323.460  3.5 d3s2 a4F     47611.840  4.5 (1I)4p s2H  8.60 -5.61 -7.66K88  0 0  0 0.000 50-2.602    0    0      0    1238 1010     0
  211.4089 -5.132 23.00    2153.210  1.5 (5D)4s a6D   49439.940  2.5 n4D         8.06 -4.34 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1868 1371     0
  211.4123 -3.497 23.00     137.380  2.5 d3s2 a4F     47423.340  1.5 3odd        8.60 -5.04 -7.22K88  0 0  0 0.000 50-2.602    0    0      0    1028 1382     0
  211.4727 -5.262 23.00    2311.360  3.5 (5D)4s a6D   49583.830  3.5 n4D         8.24 -4.39 -7.31K88  0 0  0 0.000 50-2.602    0    0      0    1588 1426     0
  211.4780 -1.030 23.00     552.960  4.5 d3s2 a4F     47824.230  3.5 q4G         8.39 -4.96 -7.46K88  0 0  0 0.000 50-2.602    0    0      0    1334 1237     0
  211.7084 -5.524 23.00    2220.110  2.5 (5D)4s a6D   49439.940  2.5 n4D         8.06 -4.34 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1658 1371     0
  211.7491 -3.037 23.00     137.380  2.5 d3s2 a4F     47348.140  3.5 7odd        7.84 -5.55 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1028 1412     0
  211.9253 -3.398 23.00    2112.280  0.5 (5D)4s a6D   49283.790  1.5 n4D         7.90 -4.43 -7.14K88  0 0  0 0.000 50-2.602    0    0      0    3338 1207     0
  211.9813 -4.234 23.00    2424.780  4.5 (5D)4s a6D   49583.830  3.5 n4D         8.24 -4.39 -7.31K88  0 0  0 0.000 50-2.602    0    0      0    1556 1426     0
  212.0247 -7.101 23.00    2153.210  1.5 (5D)4s a6D   49302.610  2.5 21odd       8.34 -3.07 -7.39K88  0 0  0 0.000 50-2.602    0    0      0    1868 1440     0
  212.0271 -2.708 23.00     552.960  4.5 d3s2 a4F     47701.820  5.5 (1I)4p s2H  8.60 -5.60 -7.66K88  0 0  0 0.000 50-2.602    0    0      0    1334  940     0
  212.1094 -5.340 23.00    2153.210  1.5 (5D)4s a6D   49283.790  1.5 n4D         7.90 -4.43 -7.27K88  0 0  0 0.000 50-2.602    0    0      0    1868 1207     0
  212.1184 -5.330 23.00    2311.360  3.5 (5D)4s a6D   49439.940  2.5 n4D         8.06 -4.34 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1588 1371     0
  212.3260 -5.177 23.00    2220.110  2.5 (5D)4s a6D   49302.610  2.5 21odd       8.34 -3.07 -7.39K88  0 0  0 0.000 50-2.602    0    0      0    1658 1440     0
  212.3476 -5.285 23.00    2112.280  0.5 (5D)4s a6D   49189.990  0.5 n4D         8.06 -4.34 -7.14K88  0 0  0 0.000 50-2.602    0    0      0    3338   36     0
  212.4109 -6.344 23.00    2220.110  2.5 (5D)4s a6D   49283.790  1.5 n4D         7.90 -4.43 -7.27K88  0 0  0 0.000 50-2.602    0    0      0    1658 1207     0
  212.4158 -2.050 23.00     552.960  4.5 d3s2 a4F     47615.560  3.5 8odd        8.09 -5.75 -7.75K88  0 0  0 0.000 50-2.602    0    0      0    1334 1139     0
  212.4326 -4.400 23.00     552.960  4.5 d3s2 a4F     47611.840  4.5 (1I)4p s2H  8.60 -5.61 -7.66K88  0 0  0 0.000 50-2.602    0    0      0    1334 1010     0
  212.5324 -6.842 23.00    2153.210  1.5 (5D)4s a6D   49189.990  0.5 n4D         8.06 -4.34 -7.28K88  0 0  0 0.000 50-2.602    0    0      0    1868   36     0
  212.5871 -4.756 23.00     323.460  3.5 d3s2 a4F     47348.140  3.5 7odd        7.84 -5.55 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1238 1412     0
  212.6727 -0.977 23.00     137.380  2.5 d3s2 a4F     47143.140  3.5 a2D)sp s2F  7.67 -5.63 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1028 1020     0
  212.7126 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-0.989 50-2.602  -75    0F4 -3z0     398  595     0
  212.7126 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.185 50-2.602  -75    0F4 -4z0     398  595     0
  212.7126 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.611 50-2.602  -75    0F4 -5z0     398  595     0
  212.7128 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.201 50-2.602  -35    0F5 -4z0     398  595     0
  212.7128 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.014 50-2.602  -35    0F5 -5z0     398  595     0
  212.7128 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.149 50-2.602  -35    0F5 -6z0     398  595     0
  212.7130 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.488 50-2.602   11    0F6 -5z0     398  595     0
  212.7130 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.012 50-2.602   11    0F6 -6z0     398  595     0
  212.7130 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-0.855 50-2.602   11    0F6 -7z0     398  595     0
  212.7132 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.948 50-2.602   64    0F7 -6z0     398  595     0
  212.7132 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-1.183 50-2.602   64    0F7 -7z0     398  595     0
  212.7132 -1.213 23.00       0.000  1.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0 50-0.637 50-2.602   64    0F7 -8z0     398  595     0
  212.7384 -4.577 23.00    2311.360  3.5 (5D)4s a6D   49302.610  2.5 21odd       8.34 -3.07 -7.39K88  0 0  0 0.000 50-2.602    0    0      0    1588 1440     0
  213.2044 -6.630 23.00    2112.280  0.5 (5D)4s a6D   49000.820  1.5 20odd       7.61 -4.64 -7.07K88  0 0  0 0.000 50-2.602    0    0      0    3338 1604     0
  213.2972 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-0.989 50-2.602  -75    0F4 -3z0     398 1595     0
  213.2972 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.185 50-2.602  -75    0F4 -4z0     398 1595     0
  213.2972 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.611 50-2.602  -75    0F4 -5z0     398 1595     0
  213.2974 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.201 50-2.602  -35    0F5 -4z0     398 1595     0
  213.2974 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.014 50-2.602  -35    0F5 -5z0     398 1595     0
  213.2974 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.149 50-2.602  -35    0F5 -6z0     398 1595     0
  213.2976 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.488 50-2.602   11    0F6 -5z0     398 1595     0
  213.2976 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.012 50-2.602   11    0F6 -6z0     398 1595     0
  213.2976 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-0.855 50-2.602   11    0F6 -7z0     398 1595     0
  213.2978 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.948 50-2.602   64    0F7 -6z0     398 1595     0
  213.2978 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-1.183 50-2.602   64    0F7 -7z0     398 1595     0
  213.2978 -4.771 23.00       0.000  1.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0 50-0.637 50-2.602   64    0F7 -8z0     398 1595     0
  213.3213 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.025 50-2.602  -75    0F4 -4z0     398 1633     0
  213.3213 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.009 50-2.602  -75    0F4 -5z0     398 1633     0
  213.3215 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.009 50-2.602  -35    0F5 -4z0     398 1633     0
  213.3215 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-2.570 50-2.602  -35    0F5 -5z0     398 1633     0
  213.3215 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-0.885 50-2.602  -35    0F5 -6z0     398 1633     0
  213.3217 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-0.885 50-2.602   11    0F6 -5z0     398 1633     0
  213.3217 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.392 50-2.602   11    0F6 -6z0     398 1633     0
  213.3217 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.007 50-2.602   11    0F6 -7z0     398 1633     0
  213.3219 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-1.007 50-2.602   64    0F7 -6z0     398 1633     0
  213.3219 -4.399 23.00       0.000  1.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0 50-0.679 50-2.602   64    0F7 -7z0     398 1633     0
  213.3366 -1.969 23.00     137.380  2.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0  0 0.000 50-2.602    0    0      0    1028  595     0
  213.3741 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-0.716 50-2.602  -75    0F4 -5z0     398 2551     0
  213.3743 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-0.781 50-2.602  -35    0F5 -5z0     398 2551     0
  213.3743 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-1.186 50-2.602  -35    0F5 -6z0     398 2551     0
  213.3745 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-0.985 50-2.602   11    0F6 -5z0     398 2551     0
  213.3745 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-0.781 50-2.602   11    0F6 -6z0     398 2551     0
  213.3747 -4.987 23.00       0.000  1.5 d3s2 a4F     46851.190  0.5 t4P         8.48 -5.16 -7.61K88  0 0 50-0.512 50-2.602   64    0F7 -6z0     398 2551     0
  213.3907 -5.194 23.00    2153.210  1.5 (5D)4s a6D   49000.820  1.5 20odd       7.61 -4.64 -7.07K88  0 0  0 0.000 50-2.602    0    0      0    1868 1604     0
  213.5180 -1.794 23.00     323.460  3.5 d3s2 a4F     47143.140  3.5 a2D)sp s2F  7.67 -5.63 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1238 1020     0
  213.5541 -5.334 23.00    2153.210  1.5 (5D)4s a6D   48964.990  2.5 19odd       7.91 -4.61 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1868 1505     0
  213.6298 -2.176 23.00     552.960  4.5 d3s2 a4F     47348.140  3.5 7odd        7.84 -5.55 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1334 1412     0
  213.6959 -5.691 23.00    2220.110  2.5 (5D)4s a6D   49000.820  1.5 20odd       7.61 -4.64 -7.07K88  0 0  0 0.000 50-2.602    0    0      0    1658 1604     0
  213.8597 -5.025 23.00    2220.110  2.5 (5D)4s a6D   48964.990  2.5 19odd       7.91 -4.61 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1658 1505     0
  213.9169 -7.258 23.00    2112.280  0.5 (5D)4s a6D   48844.670  0.5 v2S         8.55 -5.24 -7.14K88  0 0  0 0.000 50-2.602    0    0      0    3338 2030     0
  213.9246 -4.501 23.00     137.380  2.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0  0 0.000 50-2.602    0    0      0    1028 1595     0
  213.9358 -5.658 23.00    2153.210  1.5 (5D)4s a6D   48881.480  2.5 18odd       7.46 -4.60 -7.27K88  0 0  0 0.000 50-2.602    0    0      0    1868 1049     0
  213.9489 -3.588 23.00     137.380  2.5 d3s2 a4F     46862.780  1.5 t4P         8.43 -5.35 -7.59K88  0 0  0 0.000 50-2.602    0    0      0    1028 1633     0
  214.0305 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.025 50-2.602  -75    0F4 -4z0     398 1242     0
  214.0305 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.009 50-2.602  -75    0F4 -5z0     398 1242     0
  214.0307 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.009 50-2.602  -35    0F5 -4z0     398 1242     0
  214.0307 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-2.570 50-2.602  -35    0F5 -5z0     398 1242     0
  214.0307 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-0.885 50-2.602  -35    0F5 -6z0     398 1242     0
  214.0309 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-0.885 50-2.602   11    0F6 -5z0     398 1242     0
  214.0309 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.392 50-2.602   11    0F6 -6z0     398 1242     0
  214.0309 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.007 50-2.602   11    0F6 -7z0     398 1242     0
  214.0312 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-1.007 50-2.602   64    0F7 -6z0     398 1242     0
  214.0312 -3.335 23.00       0.000  1.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0 50-0.679 50-2.602   64    0F7 -7z0     398 1242     0
  214.1045 -7.709 23.00    2153.210  1.5 (5D)4s a6D   48844.670  0.5 v2S         8.55 -5.46 -7.63K88  0 0  0 0.000 50-2.602    0    0      0    1868 2030     0
  214.1873 -3.415 23.00     323.460  3.5 d3s2 a4F     46996.870  2.5 a2F)sp 4G   7.64 -5.71 -7.80K88  0 0  0 0.000 50-2.602    0    0      0    1238  595     0
  214.2425 -5.575 23.00    2220.110  2.5 (5D)4s a6D   48881.480  2.5 18odd       7.46 -4.60 -7.27K88  0 0  0 0.000 50-2.602    0    0      0    1658 1049     0
  214.2781 -6.016 23.00    2311.360  3.5 (5D)4s a6D   48964.990  2.5 19odd       7.91 -4.61 -7.29K88  0 0  0 0.000 50-2.602    0    0      0    1588 1505     0
  214.5699 -3.625 23.00     552.960  4.5 d3s2 a4F     47143.140  3.5 a2D)sp s2F  7.67 -5.63 -7.78K88  0 0  0 0.000 50-2.602    0    0      0    1334 1020     0
  214.6623 -2.437 23.00     137.380  2.5 d3s2 a4F     46707.510  1.5 6odd        7.70 -5.93 -7.76K88  0 0  0 0.000 50-2.602    0    0      0    1028 1242     0
  214.6624 -6.002 23.00    2311.360  3.5 (5D)4s a6D   48881.480  2.5 18odd       7.46 -4.60 -7.27K88  0 0  0 0.000 50-2.602    0    0      0    1588 1049     0
  214.7800 -3.547 23.00     323.460  3.5 d3s2 a4F     46868.080  2.5 t4P         8.49 -5.29 -7.61K88  0 0  0 0.000 50-2.602    0    0      0    1238 1595     0
  214.9815 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-0.989 50-2.602  -75    0F4 -3z0     398  839     0
  214.9815 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.185 50-2.602  -75    0F4 -4z0     398  839     0
  214.9815 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.611 50-2.602  -75    0F4 -5z0     398  839     0
  214.9817 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.201 50-2.602  -35    0F5 -4z0     398  839     0
  214.9817 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.014 50-2.602  -35    0F5 -5z0     398  839     0
  214.9817 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.149 50-2.602  -35    0F5 -6z0     398  839     0
  214.9819 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.488 50-2.602   11    0F6 -5z0     398  839     0
  214.9819 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.012 50-2.602   11    0F6 -6z0     398  839     0
  214.9819 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-0.855 50-2.602   11    0F6 -7z0     398  839     0
  214.9821 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.948 50-2.602   64    0F7 -6z0     398  839     0
  214.9821 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-1.183 50-2.602   64    0F7 -7z0     398  839     0
  214.9821 -2.887 23.00       0.000  1.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0 50-0.637 50-2.602   64    0F7 -8z0     398  839     0
  215.6189 -3.911 23.00     137.380  2.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0  0 0.000 50-2.602    0    0      0    1028  839     0
  216.4879 -4.131 23.00     323.460  3.5 d3s2 a4F     46500.924  2.5 Davis       7.99 -6.19 -7.82K88  0 0  0 0.000 50-2.602    0    0      0    1238  839     0
  217.0740 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-0.989 50-2.602  -75    0F4 -3z0     398  560     0
  217.0740 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.185 50-2.602  -75    0F4 -4z0     398  560     0
  217.0740 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.611 50-2.602  -75    0F4 -5z0     398  560     0
  217.0742 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.201 50-2.602  -35    0F5 -4z0     398  560     0
  217.0742 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.014 50-2.602  -35    0F5 -5z0     398  560     0
  217.0742 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.149 50-2.602  -35    0F5 -6z0     398  560     0
  217.0744 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.488 50-2.602   11    0F6 -5z0     398  560     0
  217.0744 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.012 50-2.602   11    0F6 -6z0     398  560     0
  217.0744 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-0.855 50-2.602   11    0F6 -7z0     398  560     0
  217.0747 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.948 50-2.602   64    0F7 -6z0     398  560     0
  217.0747 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-1.183 50-2.602   64    0F7 -7z0     398  560     0
  217.0747 -0.728 23.00       0.000  1.5 d3s2 a4F     46052.720  2.5 r4G         8.13 -5.28 -7.48K88  0 0 50-0.637 50-2.602   64    0F7 -8z0     398  560     0
  217.2408 -4.559 23.00    2311.360  3.5 (5D)4s a6D   48328.800  4.5 o4F         7.21 -4.44 -7.34K88  0 0  0 0.000 50-2.602    0    0      0    1588 1160     0
  217.3152 -0.637 23.00     137.380  2.5 d3s2 a4F     46139.060  3.5 r4G         8.11 -5.31 -7.49K88  0 0  0 0.000 50-2.602    0    0      0    1028  960     0
  217.5751 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-0.716 50-2.602  -75    0F4 -5z0     398  648     0
  217.5753 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-0.781 50-2.602  -35    0F5 -5z0     398  648     0
  217.5753 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-1.186 50-2.602  -35    0F5 -6z0     398  648     0
  217.5755 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-0.985 50-2.602   11    0F6 -5z0     398  648     0
  217.5755 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-0.781 50-2.602   11    0F6 -6z0     398  648     0
  217.5758 -3.985 23.00       0.000  1.5 d3s2 a4F     45946.660  0.5 t2P         8.11 -6.22 -7.74K88  0 0 50-0.512 50-2.602   64    0F7 -6z0     398  648     0
